,Date,AveragePrice,type,region
30,29.05.16,1.04,conventional,Detroit
31,22.05.16,1.07,conventional,Detroit
32,15.05.16,0.86,conventional,Detroit
33,08.05.16,0.96,conventional,Detroit
34,01.05.16,1,conventional,Detroit
35,24.04.16,1,conventional,Detroit
36,17.04.16,0.97,conventional,Detroit
37,10.04.16,1.03,conventional,Detroit
38,03.04.16,1.02,conventional,Detroit
39,27.03.16,1.05,conventional,Detroit
40,20.03.16,1.09,conventional,Detroit
41,13.03.16,1.12,conventional,Detroit
42,06.03.16,0.97,conventional,Detroit
43,28.02.16,1.13,conventional,Detroit
44,21.02.16,1.2,conventional,Detroit
45,14.02.16,1,conventional,Detroit
46,07.02.16,0.77,conventional,Detroit
47,31.01.16,1.04,conventional,Detroit
48,24.01.16,0.94,conventional,Detroit
49,17.01.16,1.11,conventional,Detroit
50,10.01.16,1.1,conventional,Detroit
51,03.01.16,0.86,conventional,Detroit
0,25.12.16,1.33,conventional,GrandRapids
1,18.12.16,1.14,conventional,GrandRapids
2,11.12.16,1.2,conventional,GrandRapids
3,04.12.16,0.92,conventional,GrandRapids
4,27.11.16,1.44,conventional,GrandRapids
5,20.11.16,1.46,conventional,GrandRapids
6,13.11.16,1.59,conventional,GrandRapids
7,06.11.16,1.67,conventional,GrandRapids
8,30.10.16,1.42,conventional,GrandRapids
9,23.10.16,1.72,conventional,GrandRapids
10,16.10.16,1.63,conventional,GrandRapids
11,09.10.16,1.62,conventional,GrandRapids
12,02.10.16,1.6,conventional,GrandRapids
13,25.09.16,1.55,conventional,GrandRapids
14,18.09.16,1.49,conventional,GrandRapids
15,11.09.16,1.58,conventional,GrandRapids
16,04.09.16,1.52,conventional,GrandRapids
17,28.08.16,1.45,conventional,GrandRapids
18,21.08.16,1.63,conventional,GrandRapids
19,14.08.16,1.53,conventional,GrandRapids
20,07.08.16,1.59,conventional,GrandRapids
21,31.07.16,1.6,conventional,GrandRapids
22,24.07.16,1.6,conventional,GrandRapids
23,17.07.16,1.58,conventional,GrandRapids
24,10.07.16,1.6,conventional,GrandRapids
25,03.07.16,1.49,conventional,GrandRapids
26,26.06.16,1.26,conventional,GrandRapids
27,19.06.16,1.26,conventional,GrandRapids
28,12.06.16,1.36,conventional,GrandRapids
29,05.06.16,0.93,conventional,GrandRapids
30,29.05.16,1.32,conventional,GrandRapids
31,22.05.16,1.31,conventional,GrandRapids
32,15.05.16,0.88,conventional,GrandRapids
33,08.05.16,1.04,conventional,GrandRapids
34,01.05.16,1.12,conventional,GrandRapids
35,24.04.16,1.07,conventional,GrandRapids
36,17.04.16,0.89,conventional,GrandRapids
37,10.04.16,1.17,conventional,GrandRapids
38,03.04.16,1.1,conventional,GrandRapids
39,27.03.16,0.99,conventional,GrandRapids
40,20.03.16,1.07,conventional,GrandRapids
41,13.03.16,1.15,conventional,GrandRapids
42,06.03.16,0.91,conventional,GrandRapids
43,28.02.16,1.07,conventional,GrandRapids
44,21.02.16,1.16,conventional,GrandRapids
45,14.02.16,1.13,conventional,GrandRapids
46,07.02.16,0.94,conventional,GrandRapids
47,31.01.16,1.13,conventional,GrandRapids
48,24.01.16,0.94,conventional,GrandRapids
49,17.01.16,1.05,conventional,GrandRapids
50,10.01.16,1.17,conventional,GrandRapids
51,03.01.16,0.92,conventional,GrandRapids
0,25.12.16,1.11,conventional,GreatLakes
1,18.12.16,1.11,conventional,GreatLakes
2,11.12.16,1.03,conventional,GreatLakes
3,04.12.16,0.97,conventional,GreatLakes
4,27.11.16,1.18,conventional,GreatLakes
5,20.11.16,1.23,conventional,GreatLakes
6,13.11.16,1.41,conventional,GreatLakes
7,06.11.16,1.48,conventional,GreatLakes
8,30.10.16,1.36,conventional,GreatLakes
9,23.10.16,1.35,conventional,GreatLakes
10,16.10.16,1.4,conventional,GreatLakes
11,09.10.16,1.35,conventional,GreatLakes
12,02.10.16,1.38,conventional,GreatLakes
13,25.09.16,1.37,conventional,GreatLakes
14,18.09.16,1.28,conventional,GreatLakes
15,11.09.16,1.3,conventional,GreatLakes
16,04.09.16,1.3,conventional,GreatLakes
17,28.08.16,1.27,conventional,GreatLakes
18,21.08.16,1.34,conventional,GreatLakes
19,14.08.16,1.3,conventional,GreatLakes
20,07.08.16,1.33,conventional,GreatLakes
21,31.07.16,1.34,conventional,GreatLakes
22,24.07.16,1.32,conventional,GreatLakes
23,17.07.16,1.25,conventional,GreatLakes
24,10.07.16,1.24,conventional,GreatLakes
25,03.07.16,1.13,conventional,GreatLakes
26,26.06.16,1.13,conventional,GreatLakes
27,19.06.16,1.1,conventional,GreatLakes
28,12.06.16,1.15,conventional,GreatLakes
29,05.06.16,1.01,conventional,GreatLakes
30,29.05.16,1.05,conventional,GreatLakes
31,22.05.16,1,conventional,GreatLakes
32,15.05.16,0.91,conventional,GreatLakes
33,08.05.16,0.94,conventional,GreatLakes
34,01.05.16,0.94,conventional,GreatLakes
35,24.04.16,0.96,conventional,GreatLakes
36,17.04.16,0.98,conventional,GreatLakes
37,10.04.16,1.05,conventional,GreatLakes
38,03.04.16,1.04,conventional,GreatLakes
39,27.03.16,0.97,conventional,GreatLakes
40,20.03.16,1.06,conventional,GreatLakes
41,13.03.16,1.03,conventional,GreatLakes
42,06.03.16,0.98,conventional,GreatLakes
43,28.02.16,1.05,conventional,GreatLakes
44,21.02.16,1.07,conventional,GreatLakes
45,14.02.16,0.96,conventional,GreatLakes
46,07.02.16,0.85,conventional,GreatLakes
47,31.01.16,1.04,conventional,GreatLakes
48,24.01.16,0.95,conventional,GreatLakes
49,17.01.16,1.05,conventional,GreatLakes
50,10.01.16,1.06,conventional,GreatLakes
51,03.01.16,0.92,conventional,GreatLakes
0,25.12.16,1.45,conventional,HarrisburgScranton
1,18.12.16,1.21,conventional,HarrisburgScranton
2,11.12.16,1.26,conventional,HarrisburgScranton
3,04.12.16,1.4,conventional,HarrisburgScranton
4,27.11.16,1.4,conventional,HarrisburgScranton
5,20.11.16,1.37,conventional,HarrisburgScranton
6,13.11.16,1.42,conventional,HarrisburgScranton
7,06.11.16,1.55,conventional,HarrisburgScranton
8,30.10.16,1.59,conventional,HarrisburgScranton
9,23.10.16,1.6,conventional,HarrisburgScranton
10,16.10.16,1.49,conventional,HarrisburgScranton
11,09.10.16,1.42,conventional,HarrisburgScranton
12,02.10.16,1.4,conventional,HarrisburgScranton
13,25.09.16,1.37,conventional,HarrisburgScranton
14,18.09.16,1.26,conventional,HarrisburgScranton
15,11.09.16,1.19,conventional,HarrisburgScranton
16,04.09.16,1.15,conventional,HarrisburgScranton
17,28.08.16,1.32,conventional,HarrisburgScranton
18,21.08.16,1.28,conventional,HarrisburgScranton
19,14.08.16,1.22,conventional,HarrisburgScranton
20,07.08.16,1.24,conventional,HarrisburgScranton
21,31.07.16,1.37,conventional,HarrisburgScranton
22,24.07.16,1.36,conventional,HarrisburgScranton
23,17.07.16,1.25,conventional,HarrisburgScranton
24,10.07.16,1.21,conventional,HarrisburgScranton
25,03.07.16,1.23,conventional,HarrisburgScranton
26,26.06.16,1.24,conventional,HarrisburgScranton
27,19.06.16,1.26,conventional,HarrisburgScranton
28,12.06.16,1.24,conventional,HarrisburgScranton
29,05.06.16,1.23,conventional,HarrisburgScranton
30,29.05.16,1.13,conventional,HarrisburgScranton
31,22.05.16,1.12,conventional,HarrisburgScranton
32,15.05.16,1.08,conventional,HarrisburgScranton
33,08.05.16,0.91,conventional,HarrisburgScranton
34,01.05.16,0.99,conventional,HarrisburgScranton
35,24.04.16,1.09,conventional,HarrisburgScranton
36,17.04.16,1.05,conventional,HarrisburgScranton
37,10.04.16,1.05,conventional,HarrisburgScranton
38,03.04.16,1.13,conventional,HarrisburgScranton
39,27.03.16,1.15,conventional,HarrisburgScranton
40,20.03.16,1.08,conventional,HarrisburgScranton
41,13.03.16,1.13,conventional,HarrisburgScranton
42,06.03.16,1.17,conventional,HarrisburgScranton
43,28.02.16,1.11,conventional,HarrisburgScranton
44,21.02.16,1.15,conventional,HarrisburgScranton
45,14.02.16,1.09,conventional,HarrisburgScranton
46,07.02.16,1.1,conventional,HarrisburgScranton
47,31.01.16,1.07,conventional,HarrisburgScranton
48,24.01.16,1.13,conventional,HarrisburgScranton
49,17.01.16,1.15,conventional,HarrisburgScranton
50,10.01.16,1.14,conventional,HarrisburgScranton
51,03.01.16,1.09,conventional,HarrisburgScranton
0,25.12.16,1.49,conventional,HartfordSpringfield
1,18.12.16,1.22,conventional,HartfordSpringfield
2,11.12.16,1.42,conventional,HartfordSpringfield
3,04.12.16,1.54,conventional,HartfordSpringfield
4,27.11.16,1.57,conventional,HartfordSpringfield
5,20.11.16,1.62,conventional,HartfordSpringfield
6,13.11.16,1.82,conventional,HartfordSpringfield
7,06.11.16,1.83,conventional,HartfordSpringfield
8,30.10.16,1.81,conventional,HartfordSpringfield
9,23.10.16,1.78,conventional,HartfordSpringfield
10,16.10.16,1.82,conventional,HartfordSpringfield
11,09.10.16,1.62,conventional,HartfordSpringfield
12,02.10.16,1.69,conventional,HartfordSpringfield
13,25.09.16,1.63,conventional,HartfordSpringfield
14,18.09.16,1.51,conventional,HartfordSpringfield
15,11.09.16,1.22,conventional,HartfordSpringfield
16,04.09.16,1.54,conventional,HartfordSpringfield
17,28.08.16,1.59,conventional,HartfordSpringfield
18,21.08.16,1.46,conventional,HartfordSpringfield
19,14.08.16,1.46,conventional,HartfordSpringfield
20,07.08.16,1.5,conventional,HartfordSpringfield
21,31.07.16,1.72,conventional,HartfordSpringfield
22,24.07.16,1.7,conventional,HartfordSpringfield
23,17.07.16,1.63,conventional,HartfordSpringfield
24,10.07.16,1.46,conventional,HartfordSpringfield
25,03.07.16,1.47,conventional,HartfordSpringfield
26,26.06.16,1.41,conventional,HartfordSpringfield
27,19.06.16,1.5,conventional,HartfordSpringfield
28,12.06.16,1.47,conventional,HartfordSpringfield
29,05.06.16,1.46,conventional,HartfordSpringfield
30,29.05.16,1.15,conventional,HartfordSpringfield
31,22.05.16,1.26,conventional,HartfordSpringfield
32,15.05.16,1.24,conventional,HartfordSpringfield
33,08.05.16,0.86,conventional,HartfordSpringfield
34,01.05.16,1.18,conventional,HartfordSpringfield
35,24.04.16,1.25,conventional,HartfordSpringfield
36,17.04.16,1.18,conventional,HartfordSpringfield
37,10.04.16,1.17,conventional,HartfordSpringfield
38,03.04.16,1.36,conventional,HartfordSpringfield
39,27.03.16,1.31,conventional,HartfordSpringfield
40,20.03.16,1.17,conventional,HartfordSpringfield
41,13.03.16,1.3,conventional,HartfordSpringfield
42,06.03.16,1.27,conventional,HartfordSpringfield
43,28.02.16,1.17,conventional,HartfordSpringfield
44,21.02.16,1.28,conventional,HartfordSpringfield
45,14.02.16,1.1,conventional,HartfordSpringfield
46,07.02.16,1.16,conventional,HartfordSpringfield
47,31.01.16,1.12,conventional,HartfordSpringfield
48,24.01.16,1.27,conventional,HartfordSpringfield
49,17.01.16,1.18,conventional,HartfordSpringfield
50,10.01.16,1.26,conventional,HartfordSpringfield
51,03.01.16,1.07,conventional,HartfordSpringfield
0,25.12.16,0.72,conventional,Houston
1,18.12.16,0.63,conventional,Houston
2,11.12.16,0.73,conventional,Houston
3,04.12.16,0.71,conventional,Houston
4,27.11.16,0.82,conventional,Houston
5,20.11.16,0.99,conventional,Houston
6,13.11.16,1.05,conventional,Houston
7,06.11.16,1.12,conventional,Houston
8,30.10.16,1.15,conventional,Houston
9,23.10.16,1,conventional,Houston
10,16.10.16,0.98,conventional,Houston
11,09.10.16,0.98,conventional,Houston
12,02.10.16,0.98,conventional,Houston
13,25.09.16,0.96,conventional,Houston
14,18.09.16,0.83,conventional,Houston
15,11.09.16,0.76,conventional,Houston
16,04.09.16,0.72,conventional,Houston
17,28.08.16,0.88,conventional,Houston
18,21.08.16,0.9,conventional,Houston
19,14.08.16,0.9,conventional,Houston
20,07.08.16,0.92,conventional,Houston
21,31.07.16,0.98,conventional,Houston
22,24.07.16,0.96,conventional,Houston
23,17.07.16,0.92,conventional,Houston
24,10.07.16,0.89,conventional,Houston
25,03.07.16,0.92,conventional,Houston
26,26.06.16,0.88,conventional,Houston
27,19.06.16,0.89,conventional,Houston
28,12.06.16,0.83,conventional,Houston
29,05.06.16,0.85,conventional,Houston
30,29.05.16,0.82,conventional,Houston
31,22.05.16,0.68,conventional,Houston
32,15.05.16,0.69,conventional,Houston
33,08.05.16,0.65,conventional,Houston
34,01.05.16,0.68,conventional,Houston
35,24.04.16,0.67,conventional,Houston
36,17.04.16,0.69,conventional,Houston
37,10.04.16,0.7,conventional,Houston
38,03.04.16,0.72,conventional,Houston
39,27.03.16,0.75,conventional,Houston
40,20.03.16,0.76,conventional,Houston
41,13.03.16,0.76,conventional,Houston
42,06.03.16,0.76,conventional,Houston
43,28.02.16,0.76,conventional,Houston
44,21.02.16,0.8,conventional,Houston
45,14.02.16,0.67,conventional,Houston
46,07.02.16,0.69,conventional,Houston
47,31.01.16,0.74,conventional,Houston
48,24.01.16,0.91,conventional,Houston
49,17.01.16,0.83,conventional,Houston
50,10.01.16,0.84,conventional,Houston
51,03.01.16,0.78,conventional,Houston
0,25.12.16,1.13,conventional,Indianapolis
1,18.12.16,1.19,conventional,Indianapolis
2,11.12.16,1.17,conventional,Indianapolis
3,04.12.16,1.18,conventional,Indianapolis
4,27.11.16,1.34,conventional,Indianapolis
5,20.11.16,1.29,conventional,Indianapolis
6,13.11.16,1.29,conventional,Indianapolis
7,06.11.16,1.37,conventional,Indianapolis
8,30.10.16,1.2,conventional,Indianapolis
9,23.10.16,1.31,conventional,Indianapolis
10,16.10.16,1.27,conventional,Indianapolis
11,09.10.16,1.2,conventional,Indianapolis
12,02.10.16,1.31,conventional,Indianapolis
13,25.09.16,1.39,conventional,Indianapolis
14,18.09.16,1.26,conventional,Indianapolis
15,11.09.16,1.29,conventional,Indianapolis
16,04.09.16,1.31,conventional,Indianapolis
17,28.08.16,1.27,conventional,Indianapolis
18,21.08.16,1.3,conventional,Indianapolis
19,14.08.16,1.27,conventional,Indianapolis
20,07.08.16,1.33,conventional,Indianapolis
21,31.07.16,1.27,conventional,Indianapolis
22,24.07.16,1.2,conventional,Indianapolis
23,17.07.16,1.08,conventional,Indianapolis
24,10.07.16,1.12,conventional,Indianapolis
25,03.07.16,1.1,conventional,Indianapolis
26,26.06.16,1.15,conventional,Indianapolis
27,19.06.16,1.13,conventional,Indianapolis
28,12.06.16,1.12,conventional,Indianapolis
29,05.06.16,1.05,conventional,Indianapolis
30,29.05.16,1.01,conventional,Indianapolis
31,22.05.16,0.87,conventional,Indianapolis
32,15.05.16,0.88,conventional,Indianapolis
33,08.05.16,0.93,conventional,Indianapolis
34,01.05.16,0.92,conventional,Indianapolis
35,24.04.16,0.95,conventional,Indianapolis
36,17.04.16,0.97,conventional,Indianapolis
37,10.04.16,1.07,conventional,Indianapolis
38,03.04.16,0.99,conventional,Indianapolis
39,27.03.16,0.99,conventional,Indianapolis
40,20.03.16,1.12,conventional,Indianapolis
41,13.03.16,1.03,conventional,Indianapolis
42,06.03.16,0.96,conventional,Indianapolis
43,28.02.16,0.99,conventional,Indianapolis
44,21.02.16,1.03,conventional,Indianapolis
45,14.02.16,0.83,conventional,Indianapolis
46,07.02.16,0.88,conventional,Indianapolis
47,31.01.16,0.98,conventional,Indianapolis
48,24.01.16,0.93,conventional,Indianapolis
49,17.01.16,0.97,conventional,Indianapolis
50,10.01.16,1,conventional,Indianapolis
51,03.01.16,0.95,conventional,Indianapolis
0,25.12.16,0.81,conventional,Jacksonville
1,18.12.16,0.84,conventional,Jacksonville
2,11.12.16,1.17,conventional,Jacksonville
3,04.12.16,0.89,conventional,Jacksonville
4,27.11.16,1.36,conventional,Jacksonville
5,20.11.16,1.36,conventional,Jacksonville
6,13.11.16,1.31,conventional,Jacksonville
7,06.11.16,1.41,conventional,Jacksonville
8,30.10.16,1.41,conventional,Jacksonville
9,23.10.16,1.35,conventional,Jacksonville
10,16.10.16,1.12,conventional,Jacksonville
11,09.10.16,1.31,conventional,Jacksonville
12,02.10.16,1.31,conventional,Jacksonville
13,25.09.16,1.26,conventional,Jacksonville
14,18.09.16,1.05,conventional,Jacksonville
15,11.09.16,1.1,conventional,Jacksonville
16,04.09.16,0.94,conventional,Jacksonville
17,28.08.16,1.14,conventional,Jacksonville
18,21.08.16,1.11,conventional,Jacksonville
19,14.08.16,1.11,conventional,Jacksonville
20,07.08.16,1.23,conventional,Jacksonville
21,31.07.16,1.23,conventional,Jacksonville
22,24.07.16,1.21,conventional,Jacksonville
23,17.07.16,1.22,conventional,Jacksonville
24,10.07.16,1.19,conventional,Jacksonville
25,03.07.16,0.93,conventional,Jacksonville
26,26.06.16,1.19,conventional,Jacksonville
27,19.06.16,0.94,conventional,Jacksonville
28,12.06.16,1.2,conventional,Jacksonville
29,05.06.16,0.95,conventional,Jacksonville
30,29.05.16,0.92,conventional,Jacksonville
31,22.05.16,1.17,conventional,Jacksonville
32,15.05.16,0.79,conventional,Jacksonville
33,08.05.16,0.8,conventional,Jacksonville
34,01.05.16,0.68,conventional,Jacksonville
35,24.04.16,0.8,conventional,Jacksonville
36,17.04.16,1,conventional,Jacksonville
37,10.04.16,0.8,conventional,Jacksonville
38,03.04.16,1.01,conventional,Jacksonville
39,27.03.16,1.06,conventional,Jacksonville
40,20.03.16,1.07,conventional,Jacksonville
41,13.03.16,0.81,conventional,Jacksonville
42,06.03.16,1.06,conventional,Jacksonville
43,28.02.16,0.77,conventional,Jacksonville
44,21.02.16,1.01,conventional,Jacksonville
45,14.02.16,0.95,conventional,Jacksonville
46,07.02.16,0.54,conventional,Jacksonville
47,31.01.16,1.04,conventional,Jacksonville
48,24.01.16,0.93,conventional,Jacksonville
49,17.01.16,1.21,conventional,Jacksonville
50,10.01.16,0.95,conventional,Jacksonville
51,03.01.16,1.09,conventional,Jacksonville
0,25.12.16,0.82,conventional,LasVegas
1,18.12.16,0.81,conventional,LasVegas
2,11.12.16,0.83,conventional,LasVegas
3,04.12.16,0.91,conventional,LasVegas
4,27.11.16,0.86,conventional,LasVegas
5,20.11.16,1.12,conventional,LasVegas
6,13.11.16,1.1,conventional,LasVegas
7,06.11.16,1.2,conventional,LasVegas
8,30.10.16,1.16,conventional,LasVegas
9,23.10.16,1.13,conventional,LasVegas
10,16.10.16,1.08,conventional,LasVegas
11,09.10.16,1.16,conventional,LasVegas
12,02.10.16,1.22,conventional,LasVegas
13,25.09.16,1.2,conventional,LasVegas
14,18.09.16,1.12,conventional,LasVegas
15,11.09.16,0.89,conventional,LasVegas
16,04.09.16,1.03,conventional,LasVegas
17,28.08.16,1.03,conventional,LasVegas
18,21.08.16,1,conventional,LasVegas
19,14.08.16,1.08,conventional,LasVegas
20,07.08.16,1.11,conventional,LasVegas
21,31.07.16,1.17,conventional,LasVegas
22,24.07.16,1.15,conventional,LasVegas
23,17.07.16,1.08,conventional,LasVegas
24,10.07.16,1,conventional,LasVegas
25,03.07.16,1,conventional,LasVegas
26,26.06.16,0.94,conventional,LasVegas
27,19.06.16,0.91,conventional,LasVegas
28,12.06.16,0.94,conventional,LasVegas
29,05.06.16,0.89,conventional,LasVegas
30,29.05.16,0.89,conventional,LasVegas
31,22.05.16,0.93,conventional,LasVegas
32,15.05.16,0.86,conventional,LasVegas
33,08.05.16,0.83,conventional,LasVegas
34,01.05.16,0.85,conventional,LasVegas
35,24.04.16,0.83,conventional,LasVegas
36,17.04.16,0.81,conventional,LasVegas
37,10.04.16,0.87,conventional,LasVegas
38,03.04.16,0.84,conventional,LasVegas
39,27.03.16,0.85,conventional,LasVegas
