X1,Date,Small Bags,Large Bags,XLarge Bags,type,region,SmallMediumAvocado,LargeAvocado,ExtraLargeAvocado
47,01.02.15,46576.76,93.34,0,conventional,NorthernNewEngland,4046_4353.96,4225_361694.45,4770_34.23
48,25.01.15,53543.21,4.44,0,conventional,NorthernNewEngland,4046_3806.65,4225_233232.89,4770_24.12
49,18.01.15,64770.92,0,0,conventional,NorthernNewEngland,4046_3012.79,4225_241380.95,4770_38.05
50,11.01.15,44863.79,0,0,conventional,NorthernNewEngland,4046_4578.25,4225_265252.09,4770_22.9
51,04.01.15,52490.37,0,0,conventional,NorthernNewEngland,4046_4966.76,4225_264351.96,4770_14.68
0,27.12.15,40641.55,33139.76,0,conventional,Orlando,4046_211102.9,4225_20765.29,4770_124.04
1,20.12.15,36258.03,16747.55,0,conventional,Orlando,4046_131152.6,4225_15794.56,4770_122.07
2,13.12.15,31407.15,36585.51,0,conventional,Orlando,4046_217679.37,4225_24260.86,4770_168.63
3,06.12.15,24098.62,18064.65,0,conventional,Orlando,4046_135222.96,4225_21555.66,4770_121.93
4,29.11.15,21536.82,29739.85,0,conventional,Orlando,4046_190361.54,4225_21007.77,4770_37.82
5,22.11.15,27114.53,33688.3,0,conventional,Orlando,4046_184441.61,4225_21585.56,4770_120.55
6,15.11.15,27742.9,22648.41,0,conventional,Orlando,4046_129533.08,4225_20681.56,4770_109.39
7,08.11.15,31369.94,18109.62,0,conventional,Orlando,4046_132375.83,4225_21007.3,4770_92.19
8,01.11.15,33748.18,38819.01,0,conventional,Orlando,4046_228073.04,4225_29350.55,4770_80.56
9,25.10.15,29737.38,18128.16,16.82,conventional,Orlando,4046_138110.06,4225_24182.08,4770_91.29
10,18.10.15,32915.51,16319.15,0,conventional,Orlando,4046_131126.38,4225_24094.4,4770_71.02
11,11.10.15,31968.47,34838.13,0,conventional,Orlando,4046_211056.18,4225_30064.22,4770_105.62
12,04.10.15,37192.16,36886.48,2.81,conventional,Orlando,4046_224769.27,4225_34085.54,4770_60.86
13,27.09.15,29149.95,17062.73,0,conventional,Orlando,4046_114107.06,4225_41995.26,4770_142.31
14,20.09.15,36956.49,39285.32,0,conventional,Orlando,4046_201392.27,4225_51930.95,4770_119.94
15,13.09.15,37653.91,19183.88,0,conventional,Orlando,4046_113374.88,4225_51291.97,4770_43.61
16,06.09.15,43014.65,43206.94,0,conventional,Orlando,4046_232502.52,4225_56930.16,4770_82.75
17,30.08.15,44694.9,18578.68,0,conventional,Orlando,4046_123335.43,4225_51487.73,4770_173.11
18,23.08.15,47516.81,15800.54,0,conventional,Orlando,4046_113657.5,4225_51869.47,4770_81.78
19,16.08.15,45260.21,19122.72,0,conventional,Orlando,4046_128769.54,4225_46941.6,4770_91.62
20,09.08.15,47242.5,33990,0,conventional,Orlando,4046_249265.95,4225_57952.32,4770_99.51
21,02.08.15,43472.9,16786.82,0,conventional,Orlando,4046_130990.19,4225_49482.92,4770_88.69
22,26.07.15,44878.7,15507.64,0,conventional,Orlando,4046_128204.96,4225_51179.38,4770_71.27
23,19.07.15,42477.4,37132.11,0,conventional,Orlando,4046_226313.4,4225_57749.18,4770_61.06
24,12.07.15,41732.15,16663.1,0,conventional,Orlando,4046_133073.61,4225_53986.68,4770_73.35
25,05.07.15,58523.36,36900.52,0,conventional,Orlando,4046_258450.62,4225_66371.81,4770_83.04
26,28.06.15,62186.73,18570.35,0,conventional,Orlando,4046_144510.58,4225_52467.4,4770_118.88
27,21.06.15,55420.02,37189.25,0,conventional,Orlando,4046_243576.61,4225_57122.76,4770_726.55
28,14.06.15,56501.85,18663.64,8.01,conventional,Orlando,4046_141946.09,4225_36946.34,4770_2083.82
29,07.06.15,48219.72,37841.41,0,conventional,Orlando,4046_271323.04,4225_33611.14,4770_561.66
30,31.05.15,38303.2,17602.85,0,conventional,Orlando,4046_174419.44,4225_19641.65,4770_73.35
31,24.05.15,37157.88,39120.2,0,conventional,Orlando,4046_295794.7,4225_29758,4770_160.42
32,17.05.15,38066.02,16341.96,0,conventional,Orlando,4046_168886.63,4225_19797.32,4770_173.63
33,10.05.15,35990.16,15726.87,0,conventional,Orlando,4046_185586.2,4225_19590.84,4770_138.92
34,03.05.15,40398.41,54823.03,223.61,conventional,Orlando,4046_369352.45,4225_36610.76,4770_165.6
35,26.04.15,38167.83,18294.82,347.22,conventional,Orlando,4046_179052.54,4225_21351.58,4770_93.98
36,19.04.15,35504.7,19323.03,0,conventional,Orlando,4046_157931.42,4225_18812.23,4770_205.89
37,12.04.15,31886.66,39893.53,0,conventional,Orlando,4046_275283.48,4225_28203.4,4770_96.79
38,05.04.15,34091.52,29143.81,365.28,conventional,Orlando,4046_211116.53,4225_25858.76,4770_103.76
39,29.03.15,29215.6,18182.95,0,conventional,Orlando,4046_150612.51,4225_18785.42,4770_128.97
40,22.03.15,37453.09,35592.81,0,conventional,Orlando,4046_260635,4225_29682.52,4770_141.02
41,15.03.15,34513.35,15333.03,0,conventional,Orlando,4046_154931.57,4225_21353.84,4770_115.89
42,08.03.15,33996.64,15334.85,0,conventional,Orlando,4046_149785.3,4225_19868.22,4770_86.78
43,01.03.15,31707.62,30250.02,0,conventional,Orlando,4046_227527.01,4225_26599.79,4770_114.63
44,22.02.15,36700.48,16446.62,0,conventional,Orlando,4046_151270.02,4225_22481.35,4770_66.79
45,15.02.15,20733.73,23641.65,0,conventional,Orlando,4046_139189.15,4225_21210.42,4770_37.33
46,08.02.15,18229.35,24162.82,0,conventional,Orlando,4046_137587.02,4225_24318.2,4770_99.17
47,01.02.15,26854.75,53409.97,0,conventional,Orlando,4046_358731.15,4225_50048.43,4770_180.21
48,25.01.15,22591.61,26273.2,0,conventional,Orlando,4046_133616.3,4225_29418.39,4770_91.59
49,18.01.15,18914.84,24654.33,0,conventional,Orlando,4046_112722.12,4225_34703.28,4770_83.8
50,11.01.15,18762.45,24647.57,0,conventional,Orlando,4046_119336.02,4225_39236.11,4770_52.44
51,04.01.15,19933.7,32785.79,0,conventional,Orlando,4046_190743.27,4225_38265.21,4770_75.22
0,27.12.15,82776.35,6513.36,3.18,conventional,Philadelphia,4046_9778.07,4225_208945.03,4770_530.89
1,20.12.15,88587.5,9715.02,0,conventional,Philadelphia,4046_9646.13,4225_198361.8,4770_532.68
2,13.12.15,87738.34,6908.05,3.24,conventional,Philadelphia,4046_12500.24,4225_244536.03,4770_683.27
3,06.12.15,67405.8,7596.24,8.27,conventional,Philadelphia,4046_16536.57,4225_254808.6,4770_540.52
4,29.11.15,62262.05,5676.07,0,conventional,Philadelphia,4046_11335.64,4225_195284.31,4770_533.71
5,22.11.15,74840.49,5752.42,0,conventional,Philadelphia,4046_12680.14,4225_226193.52,4770_591.76
6,15.11.15,78169.59,7176.6,0,conventional,Philadelphia,4046_13989.06,4225_263608.21,4770_604.6
7,08.11.15,76143.42,16123.67,0,conventional,Philadelphia,4046_13866.99,4225_268320.02,4770_479.7
8,01.11.15,78873.23,11206.74,6.75,conventional,Philadelphia,4046_15179.56,4225_453729.65,4770_570.57
9,25.10.15,84288.89,10627.62,0,conventional,Philadelphia,4046_19897.83,4225_283085.98,4770_437.37
10,18.10.15,83101.65,9569.23,0,conventional,Philadelphia,4046_14369.89,4225_388376.48,4770_819.38
11,11.10.15,83281.81,20392.37,1.69,conventional,Philadelphia,4046_13073.44,4225_256350.83,4770_550.69
12,04.10.15,91635.61,12975.28,0,conventional,Philadelphia,4046_14121.46,4225_268719.03,4770_754.42
13,27.09.15,82669.93,15276.22,0,conventional,Philadelphia,4046_14983.22,4225_255352.91,4770_497.49
14,20.09.15,84698.03,10160.09,0,conventional,Philadelphia,4046_14832.84,4225_251090.34,4770_580.3
15,13.09.15,78976.79,12950.49,0,conventional,Philadelphia,4046_15898.8,4225_346217.39,4770_752.17
16,06.09.15,89096.28,8827.37,5.78,conventional,Philadelphia,4046_16018.81,4225_284480.15,4770_633.36
17,30.08.15,86293.69,9570.66,45.96,conventional,Philadelphia,4046_14942.34,4225_269812.12,4770_654.66
18,23.08.15,82479.25,8193.68,88.42,conventional,Philadelphia,4046_21862.51,4225_336374.97,4770_717.48
19,16.08.15,78393.26,7851.22,0,conventional,Philadelphia,4046_14748.68,4225_324061.94,4770_652.49
20,09.08.15,88554.27,6856.03,0,conventional,Philadelphia,4046_14929.69,4225_294414.04,4770_801.53
21,02.08.15,85344.81,8614.88,0,conventional,Philadelphia,4046_15487.29,4225_288809.36,4770_955.95
22,26.07.15,92024.65,11329.03,0,conventional,Philadelphia,4046_16844.86,4225_251976.91,4770_856.78
23,19.07.15,103254.89,12272.63,0,conventional,Philadelphia,4046_15791.25,4225_237182.53,4770_1472.69
24,12.07.15,109196.16,11757.42,308.13,conventional,Philadelphia,4046_15106.58,4225_233808.22,4770_1885.79
25,05.07.15,122252.96,14370.22,43.66,conventional,Philadelphia,4046_16232.83,4225_306535.67,4770_1024.11
26,28.06.15,111168.32,16658.4,0,conventional,Philadelphia,4046_15520.17,4225_234777.69,4770_806.52
27,21.06.15,117744.63,11040.67,70.18,conventional,Philadelphia,4046_16066.69,4225_310906.06,4770_1155.21
28,14.06.15,130970.38,19779.78,97.24,conventional,Philadelphia,4046_16036.91,4225_253565.67,4770_1064.13
29,07.06.15,116932.41,15941,75.32,conventional,Philadelphia,4046_17117.86,4225_325420.87,4770_1339.88
30,31.05.15,130734.4,15496.02,131.14,conventional,Philadelphia,4046_18200.08,4225_270397.51,4770_1068.66
31,24.05.15,129470.64,16871.38,2.67,conventional,Philadelphia,4046_15940.65,4225_277233.41,4770_1055.58
32,17.05.15,116806.95,12725.41,23.94,conventional,Philadelphia,4046_16905.14,4225_241209,4770_1129.29
33,10.05.15,118815.58,15350.11,0,conventional,Philadelphia,4046_18571.03,4225_381134.53,4770_2051.34
34,03.05.15,106616.53,18018.59,238.89,conventional,Philadelphia,4046_27871.95,4225_393975.99,4770_1834.71
35,26.04.15,100776.04,16917.83,0,conventional,Philadelphia,4046_17337.89,4225_249070.68,4770_1439.55
36,19.04.15,110321.07,18457.07,0,conventional,Philadelphia,4046_16585.73,4225_242740.8,4770_1309.62
37,12.04.15,95743.68,13036.54,0,conventional,Philadelphia,4046_15208.07,4225_210183.29,4770_1217.98
38,05.04.15,94087.03,14028.66,51.39,conventional,Philadelphia,4046_15897.74,4225_240591.74,4770_1290.63
39,29.03.15,88306.35,12400.23,0,conventional,Philadelphia,4046_15819.32,4225_222182.25,4770_1168.94
40,22.03.15,85471.81,13234.74,0,conventional,Philadelphia,4046_27380.04,4225_322071,4770_1104.04
41,15.03.15,102101.2,14118.92,0,conventional,Philadelphia,4046_15055.12,4225_199103.98,4770_1077.74
42,08.03.15,106813.89,14953.22,1.5,conventional,Philadelphia,4046_19780.09,4225_207010.01,4770_1051.07
43,01.03.15,93745.13,13782.18,0,conventional,Philadelphia,4046_16329.41,4225_267027.05,4770_1528.3
44,22.02.15,105513.5,11518.32,0,conventional,Philadelphia,4046_14876.71,4225_214953.17,4770_1353.67
45,15.02.15,97737.29,9380.48,0,conventional,Philadelphia,4046_15920.85,4225_210874.58,4770_1259.97
46,08.02.15,100107.79,13683.87,1.51,conventional,Philadelphia,4046_26219.21,4225_336509.39,4770_1353.94
47,01.02.15,104365.66,14959.93,0,conventional,Philadelphia,4046_30263.22,4225_417993.89,4770_1722.1
48,25.01.15,110991.22,15679.17,0,conventional,Philadelphia,4046_16112.5,4225_211453.65,4770_1409.19
49,18.01.15,93250.96,12135.59,0,conventional,Philadelphia,4046_15116.27,4225_209523.15,4770_1469.44
50,11.01.15,88980,12578.06,0,conventional,Philadelphia,4046_14323.61,4225_198387.14,4770_1715.41
51,04.01.15,72829.94,13817.93,0,conventional,Philadelphia,4046_24190.91,4225_294715.33,4770_2121.45
0,27.12.15,70749.02,30142.78,0,conventional,PhoenixTucson,4046_738314.8,4225_286858.37,4770_11642.46
1,20.12.15,72169.92,25305.41,0,conventional,PhoenixTucson,4046_785254.94,4225_204147.3,4770_10346.68
2,13.12.15,92028.11,18054.74,0,conventional,PhoenixTucson,4046_546182.56,4225_241774.69,4770_9429.99
3,06.12.15,60255.64,2.74,0,conventional,PhoenixTucson,4046_760680.02,4225_271207.14,4770_13354.8
4,29.11.15,57662.53,0,0,conventional,PhoenixTucson,4046_449043.34,4225_208439.29,4770_9770.44
5,22.11.15,63088.81,1555.46,0,conventional,PhoenixTucson,4046_441712.62,4225_220374.84,4770_11102.75
6,15.11.15,63178.2,473.79,0,conventional,PhoenixTucson,4046_690246.77,4225_244820.79,4770_11412.94
7,08.11.15,62666.63,19.49,0,conventional,PhoenixTucson,4046_793103.44,4225_234926.57,4770_11555.39
8,01.11.15,62363.88,0,0,conventional,PhoenixTucson,4046_592066.03,4225_232050.89,4770_20971.41
9,25.10.15,64585.35,30.82,0,conventional,PhoenixTucson,4046_435986.9,4225_240689.98,4770_19968.66
10,18.10.15,68128.99,61.78,0,conventional,PhoenixTucson,4046_728349.92,4225_287934.77,4770_10255.97
11,11.10.15,71955.82,2.81,0,conventional,PhoenixTucson,4046_382706.67,4225_321487.4,4770_19579.82
12,04.10.15,82685.54,0,0,conventional,PhoenixTucson,4046_363730.26,4225_269015.75,4770_10663.95
13,27.09.15,59972.02,63.25,0,conventional,PhoenixTucson,4046_364703.64,4225_229488.26,4770_9974.5
14,20.09.15,64530.22,7681.33,0,conventional,PhoenixTucson,4046_410147.31,4225_403760.93,4770_6031.4
15,13.09.15,74017.75,110315.83,0,conventional,PhoenixTucson,4046_606856.71,4225_294311.71,4770_15399.69
16,06.09.15,93116.34,60528.77,0,conventional,PhoenixTucson,4046_937165.6,4225_293505.07,4770_6101.99
17,30.08.15,84714.7,99.78,0,conventional,PhoenixTucson,4046_610521.08,4225_238518.32,4770_5931.86
18,23.08.15,75885.27,1570.34,0,conventional,PhoenixTucson,4046_562928.77,4225_228549.09,4770_4923.05
19,16.08.15,95992.23,38729.44,0,conventional,PhoenixTucson,4046_836443.14,4225_223690.17,4770_8294.96
20,09.08.15,79670.22,45118.64,0,conventional,PhoenixTucson,4046_621184.17,4225_228961.24,4770_7040.81
21,02.08.15,80224.04,44284.88,0,conventional,PhoenixTucson,4046_611966.36,4225_205131.07,4770_5261.65
22,26.07.15,77011.19,33762.03,0,conventional,PhoenixTucson,4046_579515.76,4225_204147.69,4770_8805.55
23,19.07.15,84065.18,31290.91,0,conventional,PhoenixTucson,4046_608209.31,4225_200732.5,4770_4302.29
24,12.07.15,84710.72,35134.88,319.44,conventional,PhoenixTucson,4046_689407.92,4225_201234.96,4770_4759.57
25,05.07.15,98977.04,36030.09,0,conventional,PhoenixTucson,4046_1096452.67,4225_220124.25,4770_5251.74
26,28.06.15,84853.81,21848.13,0,conventional,PhoenixTucson,4046_668071.26,4225_176318.03,4770_4419.34
27,21.06.15,99129.04,22980.24,0,conventional,PhoenixTucson,4046_1028045.58,4225_188115.35,4770_4910.71
28,14.06.15,94240.24,28069.71,0,conventional,PhoenixTucson,4046_1046887.77,4225_180388.89,4770_4263.45
29,07.06.15,90030.35,32242.16,0,conventional,PhoenixTucson,4046_1130917.54,4225_199669.94,4770_4499.84
30,31.05.15,81585.03,30405.62,0,conventional,PhoenixTucson,4046_981853.86,4225_177850.55,4770_10400.82
31,24.05.15,84441.02,21652.43,0,conventional,PhoenixTucson,4046_968755.93,4225_180676.87,4770_6013.78
32,17.05.15,77703.34,23727.78,0,conventional,PhoenixTucson,4046_739725.96,4225_167185.6,4770_4706.99
33,10.05.15,77196.88,31585.04,0,conventional,PhoenixTucson,4046_775683.37,4225_182956.41,4770_4878.68
34,03.05.15,80245,23882.21,294.44,conventional,PhoenixTucson,4046_901701.94,4225_256791.72,4770_5692.05
35,26.04.15,76637.06,17900.71,0,conventional,PhoenixTucson,4046_1012900.04,4225_159158.29,4770_5832.62
36,19.04.15,44646.67,52917.7,0,conventional,PhoenixTucson,4046_1097285.22,4225_164460.99,4770_7534.3
37,12.04.15,39455.85,46322.07,0,conventional,PhoenixTucson,4046_746352.69,4225_181417.77,4770_5732.19
38,05.04.15,49271.61,33641.02,0,conventional,PhoenixTucson,4046_1058164.41,4225_172115.69,4770_7128.12
39,29.03.15,43759.93,23702.27,0,conventional,PhoenixTucson,4046_998057.91,4225_157108.31,4770_8638.85
40,22.03.15,60874.89,8.89,0,conventional,PhoenixTucson,4046_813326.5,4225_208871.24,4770_6035.48
41,15.03.15,67422.51,0,0,conventional,PhoenixTucson,4046_1104002.1,4225_149254.65,4770_6041.54
42,08.03.15,68487.04,0,0,conventional,PhoenixTucson,4046_824092.39,4225_143842.58,4770_5737.48
43,01.03.15,64435.76,0,0,conventional,PhoenixTucson,4046_755408.34,4225_198955.65,4770_12551.58
44,22.02.15,67727.1,3.61,0,conventional,PhoenixTucson,4046_925363.02,4225_163229.81,4770_6791.95
45,15.02.15,71344.45,7.53,0,conventional,PhoenixTucson,4046_938840.55,4225_143378.43,4770_5938.72
46,08.02.15,79618.55,0,0,conventional,PhoenixTucson,4046_881998.68,4225_184023.21,4770_5517
47,01.02.15,82437.73,0,0,conventional,PhoenixTucson,4046_1194635.06,4225_261342.47,4770_6335.66
48,25.01.15,75558.47,2.55,0,conventional,PhoenixTucson,4046_1002267.22,4225_150640.9,4770_5034.13
49,18.01.15,70788.61,0,0,conventional,PhoenixTucson,4046_811662.62,4225_200514.36,4770_5643.07
50,11.01.15,66305.28,0,0,conventional,PhoenixTucson,4046_849580.75,4225_182629.59,4770_12237.43
51,04.01.15,92499.06,0,0,conventional,PhoenixTucson,4046_770635.37,4225_178418.32,4770_6509.41
0,27.12.15,17512.17,7392.15,156.67,conventional,Pittsburgh,4046_1241.48,4225_45856.11,4770_951.32
1,20.12.15,17094.03,8749.15,223.33,conventional,Pittsburgh,4046_1176.24,4225_40726.41,4770_1003.63
2,13.12.15,15525.47,8943.09,0,conventional,Pittsburgh,4046_1219.9,4225_38684.45,4770_959.83
3,06.12.15,8739.98,8854.32,0,conventional,Pittsburgh,4046_1712.54,4225_41481.83,4770_1081.56
4,29.11.15,7946.78,8570.88,0,conventional,Pittsburgh,4046_1443.95,4225_35859.3,4770_958.7
5,22.11.15,12552.12,5696.21,0,conventional,Pittsburgh,4046_1584.89,4225_42392.76,4770_1119.61
6,15.11.15,13712.24,5679.98,0,conventional,Pittsburgh,4046_1179.87,4225_42966.81,4770_979.92
7,08.11.15,13430.34,21103.87,0,conventional,Pittsburgh,4046_1423.35,4225_85217.83,4770_2313.9
8,01.11.15,12000.07,5835.75,0,conventional,Pittsburgh,4046_1523.62,4225_60507.97,4770_1706.56
9,25.10.15,13587.31,11029.46,0,conventional,Pittsburgh,4046_2301.4,4225_40984.47,4770_1289.08
10,18.10.15,13949.01,9791.4,0,conventional,Pittsburgh,4046_1700.52,4225_43226.31,4770_1465.61
11,11.10.15,14948.34,6767.24,0,conventional,Pittsburgh,4046_981.32,4225_59821.03,4770_1535.63
12,04.10.15,13300.88,3292.17,0,conventional,Pittsburgh,4046_1068.04,4225_69555.83,4770_2321.1
13,27.09.15,14361.09,11557.93,0,conventional,Pittsburgh,4046_815.05,4225_62972.23,4770_1852.47
14,20.09.15,19393.09,9033.87,0,conventional,Pittsburgh,4046_1137.38,4225_44085.07,4770_1176.81
15,13.09.15,21080.82,8542.51,0,conventional,Pittsburgh,4046_1340.03,4225_43000.49,4770_998.6
16,06.09.15,23118.99,9284.85,0,conventional,Pittsburgh,4046_1158.99,4225_78578.82,4770_2074.97
17,30.08.15,20079.07,8573.41,3.8,conventional,Pittsburgh,4046_1493.6,4225_40727.85,4770_3632.29
18,23.08.15,18577.69,10477.32,0,conventional,Pittsburgh,4046_1411.93,4225_51014.61,4770_1714.56
19,16.08.15,21335.31,9887.64,0,conventional,Pittsburgh,4046_1314.23,4225_53769.39,4770_1381.07
20,09.08.15,26618.86,15168.54,0,conventional,Pittsburgh,4046_1306.17,4225_99815.2,4770_3021.58
21,02.08.15,23664.27,5852.11,0,conventional,Pittsburgh,4046_1309.11,4225_42703.28,4770_1151.93
22,26.07.15,20545.66,5642.05,0,conventional,Pittsburgh,4046_1421.76,4225_40238.45,4770_1088.54
23,19.07.15,23700.61,2951.23,0,conventional,Pittsburgh,4046_1296.93,4225_43696.6,4770_1675.99
24,12.07.15,21786.27,2221.89,11.37,conventional,Pittsburgh,4046_1229.69,4225_40944.72,4770_2652.87
25,05.07.15,31488.54,10017.28,0,conventional,Pittsburgh,4046_1635.6,4225_67122.02,4770_5316.06
26,28.06.15,31542.36,11981.88,3.79,conventional,Pittsburgh,4046_1548.14,4225_62790.32,4770_3823.55
27,21.06.15,29949.74,9080.24,0,conventional,Pittsburgh,4046_1680.72,4225_43292.93,4770_4210.41
28,14.06.15,34041.6,9418.65,0,conventional,Pittsburgh,4046_1614.97,4225_44490.6,4770_3147.67
29,07.06.15,28434.19,9081.46,7.46,conventional,Pittsburgh,4046_1734.03,4225_43816.5,4770_1482.9
30,31.05.15,24083.06,10498.65,0,conventional,Pittsburgh,4046_1472.2,4225_45514.38,4770_1439.62
31,24.05.15,26280.32,31985.38,0,conventional,Pittsburgh,4046_2157.12,4225_117543.69,4770_3203.21
32,17.05.15,24984.5,6827.09,0,conventional,Pittsburgh,4046_1822.43,4225_50365.05,4770_1406.54
33,10.05.15,23419.51,7031.45,0,conventional,Pittsburgh,4046_2099.7,4225_48280.34,4770_1279.05
34,03.05.15,24324.24,28644.07,0,conventional,Pittsburgh,4046_5264.18,4225_145405.43,4770_5183.12
35,26.04.15,22762.11,9781,0,conventional,Pittsburgh,4046_1820.06,4225_44304.28,4770_1309.41
36,19.04.15,29007.2,227.86,0,conventional,Pittsburgh,4046_1724.93,4225_43528.57,4770_1286.7
37,12.04.15,27527.96,139.12,0,conventional,Pittsburgh,4046_1734.18,4225_38757.55,4770_1180.96
38,05.04.15,23652.54,161.52,35.47,conventional,Pittsburgh,4046_2256.74,4225_48395.44,4770_1645.11
39,29.03.15,14034.79,108.32,3.51,conventional,Pittsburgh,4046_2566.52,4225_51530.22,4770_1503.84
40,22.03.15,10044.46,7769.82,0,conventional,Pittsburgh,4046_2604.56,4225_46711,4770_1370.01
41,15.03.15,17661.43,5901.98,0,conventional,Pittsburgh,4046_2450.87,4225_44600.81,4770_1291.66
42,08.03.15,19742.03,17962.05,0,conventional,Pittsburgh,4046_2148.75,4225_116151.4,4770_3731.73
43,01.03.15,19985.54,4357.23,0,conventional,Pittsburgh,4046_841.5,4225_39074.28,4770_1225.82
44,22.02.15,19166.04,5666.41,0,conventional,Pittsburgh,4046_1496.07,4225_42829.11,4770_1187.76
